Tenant_ID,Score,Date
11991,0.399676931,05/21/2022
11995,0.981171732,05/21/2022
11997,0.776422752,05/21/2022
11998,0.767239762,05/21/2022
12377,0.054161977,05/21/2022
11783,0.468999406,05/21/2022
11991,0.615589676,05/21/2022
11995,0.55928535,05/21/2022
11997,0.683657547,05/21/2022
11998,0.917344717,05/21/2022
12377,0.09676362,05/21/2022
11783,0.914409418,05/21/2022
11995,0.06214294,05/21/2022
11997,0.032120949,05/21/2022
11783,0.657523686,05/21/2022
11997,0.498640792,05/21/2022
12069,0.686852097,05/21/2022
11448,0.090025263,05/21/2022
11449,0.857310548,05/21/2022
11454,0.969659978,05/21/2022
11477,0.802084516,05/21/2022
11478,0.946151414,05/21/2022
11480,0.909291934,05/21/2022
11481,0.428462275,05/21/2022
11483,0.268734847,05/21/2022
11484,0.339833476,05/21/2022
11487,0.867526404,05/21/2022
11624,0.006970818,05/21/2022
11627,0.587184006,05/21/2022
11630,0.078156748,05/21/2022
11703,0.323972377,05/21/2022
11724,0.503797558,05/21/2022
11448,0.018693943,05/21/2022
11449,0.342743261,05/21/2022
11454,0.537806494,05/21/2022
11473,0.04918684,05/21/2022
11477,0.109751958,05/21/2022
11478,0.970237061,05/21/2022
11480,0.165322162,05/21/2022
11481,0.048075315,05/21/2022
11483,0.918777176,05/21/2022
11484,0.716514166,05/21/2022
11487,0.529026473,05/21/2022
11624,0.69030014,05/21/2022
11627,0.106928705,05/21/2022
11630,0.819072988,05/21/2022
11703,0.788953668,05/21/2022
11724,0.443749814,05/21/2022
11995,0.778025501,05/21/2022
11473,0.60036084,05/21/2022
11624,0.642988102,05/21/2022
11627,0.953465331,05/21/2022
11630,0.009740584,05/21/2022
11703,0.678419454,05/21/2022
11724,0.840574293,05/21/2022
11995,0.126359239,05/21/2022
11703,0.007510498,04/29/2020
11724,0.819926738,05/21/2022
11995,0.641476549,05/21/2022
12065,0.228475604,05/21/2022
12377,0.174230861,05/21/2022
11991,0.804657883,03/06/2020
11995,0.364148151,05/21/2022
11997,0.006876449,03/23/2020
11998,0.772397112,05/21/2022
12377,0.063838817,03/06/2020
11991,0.868896868,05/21/2022
11995,0.583624652,05/21/2022
11997,0.467127621,05/21/2022
11998,0.621860795,05/21/2022
12377,0.921582381,05/21/2022
11991,0.014802832,05/21/2022
11995,0.295831232,05/21/2022
11997,0.897364908,05/21/2022
11998,0.310459397,02/04/2020
12377,0.845226501,05/21/2022
11783,0.349336444,05/21/2022
11991,0.429932499,05/21/2022
11995,0.938513749,05/21/2022
11997,0.924063674,05/21/2022
11998,0.725656037,05/21/2022
12377,0.430914377,05/21/2022
11783,0.350110592,05/21/2022
11991,0.556897516,05/21/2022
11995,0.002860258,05/21/2022
11997,0.604934279,05/21/2022
11998,0.097749772,05/21/2022
12377,0.485148932,05/21/2022
11783,0.692808801,05/21/2022
11995,0.034108917,05/21/2022
11997,0.200902579,05/21/2022
11783,0.06146753,05/21/2022
11995,0.181470334,05/21/2022
11997,0.454773553,05/21/2022
11783,0.840537053,05/21/2022
11995,0.777460353,05/21/2022
11997,0.626852993,05/21/2022
11783,0.38691699,05/21/2022
11995,0.517953649,05/21/2022
11997,0.126610892,05/21/2022
11783,0.96788735,05/21/2022
11995,0.36322679,05/21/2022
11997,0.273033222,05/21/2022
12069,0.142178,05/21/2022
11783,0.006860495,05/21/2022
11997,0.670916277,05/21/2022
12069,0.602727369,05/21/2022
11783,0.940692884,05/21/2022
11995,0.646902737,05/21/2022
11997,0.46660467,05/21/2022
12069,0.464124929,05/21/2022
12073,0.145727724,05/21/2022
12070,0.956454399,02/18/2020
12074,0.691019261,05/21/2022
12071,0.316047675,05/21/2022
12073,0.307726561,05/21/2022
12074,0.778586135,05/21/2022
12070,0.300197091,05/21/2022
12073,0.870814075,05/21/2022
12070,0.783586667,05/21/2022
12073,0.211631021,05/21/2022
12070,0.431505503,05/21/2022
12071,0.630670604,03/10/2020
12073,0.596406588,05/21/2022
12074,0.066350831,05/21/2022
12070,0.0266986,05/21/2022
12071,0.742362948,05/21/2022
12073,0.271041674,05/21/2022
12074,0.170819209,05/21/2022
12070,0.944768005,05/21/2022
12071,0.839516532,05/21/2022
12073,0.589118075,05/21/2022
12074,0.671815919,05/21/2022
12070,0.973854827,05/21/2022
12071,0.079083937,05/21/2022
12073,0.919562338,05/21/2022
12074,0.229428442,05/21/2022
12070,0.335333283,05/21/2022
12071,0.840388622,05/21/2022
12073,0.045110089,05/21/2022
12074,0.988118231,05/21/2022
12070,0.045091273,05/21/2022
12071,0.635671647,05/21/2022
12073,0.640875137,05/21/2022
12074,0.281342525,05/21/2022
12070,0.716765031,05/21/2022
12071,0.674311858,05/21/2022
12073,0.132772164,05/21/2022
12074,0.432542122,05/21/2022
12070,0.605504033,05/21/2022
12071,0.948534722,05/21/2022
12073,0.850336585,05/21/2022
12074,0.243422574,05/21/2022
12070,0.003943669,05/21/2022
12071,0.036785291,05/21/2022
12074,0.292033444,05/21/2022
12070,0.720705315,05/21/2022
12071,0.382227249,05/21/2022
12074,0.976843251,05/21/2022
12070,0.210729899,05/21/2022
12071,0.219600068,05/21/2022
12074,0.560354285,05/21/2022
12070,0.582132833,05/21/2022
12071,0.053372111,05/21/2022
12074,0.869783942,05/21/2022
12070,0.423910128,05/21/2022
12074,0.302545562,05/21/2022
12070,0.349808321,05/21/2022
12074,0.849983658,05/21/2022
12070,0.905639912,05/21/2022
12074,0.661758665,05/21/2022
12074,0.645639816,05/21/2022
12074,0.329937381,05/21/2022
12074,0.410764673,05/21/2022
12074,0.394040443,05/21/2022
12070,0.445671859,05/21/2022
12071,0.995507532,05/21/2022
12073,0.180512098,05/21/2022
12074,0.805303947,05/21/2022
11666,0.399793572,05/21/2022
11642,0.193049554,05/21/2022
11661,0.661657317,05/21/2022
11661,0.987116036,05/21/2022
11697,0.780398502,05/21/2022
11743,0.062452427,05/21/2022
11690,0.385241343,05/21/2022
11725,0.953422911,05/21/2022
11691,0.664027279,05/21/2022
11677,0.32619142,05/21/2022
11677,0.434301839,05/21/2022
11698,0.687274923,05/21/2022
11680,0.76718429,05/21/2022
11680,0.174751168,05/21/2022
11708,0.484106114,05/21/2022
11686,0.207446658,05/21/2022
11728,0.432499535,05/21/2022
11721,0.885520608,05/21/2022
11670,0.374145759,05/21/2022
11670,0.335454872,05/21/2022
11670,0.654444066,05/21/2022
11671,0.566420503,05/21/2022
11671,0.549501503,05/21/2022
11671,0.633015545,05/21/2022
11723,0.388911702,05/21/2022
11667,0.151370425,05/21/2022
11667,0.565354111,05/21/2022
11667,0.756603648,05/21/2022
11692,0.757137086,05/21/2022
11742,0.893625708,05/21/2022
11910,0.862272858,05/21/2022
11910,0.249379488,05/21/2022
11910,0.650715025,05/21/2022
11910,0.788220751,05/21/2022
11910,0.094820585,05/21/2022
11910,0.047403242,05/21/2022
11910,0.017571373,05/21/2022
11910,0.011647655,05/21/2022
11910,0.367668186,05/21/2022
11910,0.345018405,05/21/2022
11910,0.432930144,05/21/2022
12073,0.960647793,05/21/2022
12073,0.049408099,05/21/2022
12073,0.292537635,05/21/2022
12073,0.153820608,05/21/2022
12073,0.07910223,05/21/2022
12073,0.549109257,05/21/2022
12073,0.389025174,05/21/2022
12073,0.550822633,02/10/2020
12073,0.640390324,05/21/2022
11687,0.007390418,05/21/2022
11679,0.467954509,05/21/2022
11679,0.639887789,05/21/2022
11663,0.407165499,05/21/2022
11663,0.505337015,05/21/2022
11663,0.567290779,05/21/2022
11663,0.075627094,05/21/2022
11727,0.615995632,05/21/2022
11669,0.060597417,05/21/2022
11669,0.520619061,05/21/2022
11669,0.230159147,05/21/2022
11643,0.344771826,05/21/2022
11643,0.828069422,03/28/2020
11720,0.617447719,05/21/2022
11715,0.356437671,05/21/2022
11699,0.137722179,02/01/2020
11735,0.851234486,05/21/2022
11735,0.122327132,05/21/2022
11909,0.405974865,05/21/2022
11909,0.280835406,05/21/2022
11909,0.544725908,05/21/2022
11909,0.368935908,05/21/2022
11909,0.9974654,05/21/2022
11909,0.332728913,04/15/2020
11909,0.479770167,05/21/2022
11909,0.353092946,05/21/2022
11647,0.888009339,02/06/2020
11647,0.319418961,05/21/2022
11647,0.046370574,05/21/2022
11647,0.239067137,05/21/2022
11665,0.378687644,05/21/2022
11665,0.816070182,05/21/2022
11665,0.143260273,05/21/2022
11665,0.814569756,05/21/2022
11737,0.480505609,05/21/2022
12018,0.2557039,05/21/2022
12018,0.252264086,05/21/2022
12018,0.290865782,05/21/2022
12018,0.319855464,05/21/2022
12018,0.382116272,05/21/2022
11641,0.917712537,05/21/2022
11641,0.699425389,05/21/2022
11641,0.632531268,05/21/2022
11649,0.26164999,05/21/2022
11649,0.757253663,05/21/2022
11649,0.973099603,05/21/2022
11668,0.616709883,05/21/2022
11668,0.127051582,05/21/2022
11668,0.748090216,05/21/2022
11672,0.305838269,05/21/2022
11672,0.1033557,05/21/2022
11672,0.227445524,05/21/2022
11673,0.870288419,02/09/2020
11673,0.088989661,05/21/2022
11673,0.037803756,05/21/2022
12057,0.208631975,05/21/2022
12057,0.421237789,05/21/2022
12057,0.162895899,05/21/2022
12076,0.447501759,05/21/2022
11681,0.540254041,05/21/2022
11658,0.822752111,05/21/2022
11635,0.878616554,05/21/2022
11635,0.777571906,05/21/2022
12010,0.073219172,05/21/2022
12010,0.589927427,05/21/2022
12010,0.2500768,05/21/2022
12010,0.86290485,05/21/2022
12028,0.624345549,03/14/2020
12028,0.85606896,05/21/2022
11638,0.707405695,03/07/2020
11638,0.568544724,05/21/2022
11633,0.903877041,05/21/2022
11633,0.182184099,04/25/2020
11633,0.338155461,05/21/2022
11675,0.730147399,05/21/2022
11675,0.621870577,02/07/2020
11676,0.7066186,05/21/2022
11676,0.213149407,05/21/2022
11678,0.798295872,05/21/2022
11678,0.402761054,05/21/2022
11682,0.311639682,05/21/2022
11684,0.39684843,05/21/2022
11685,0.913910185,05/21/2022
11716,0.348095234,05/21/2022
11983,0.842698499,05/21/2022
11983,0.32355644,05/21/2022
11983,0.404600274,04/16/2020
11983,0.1449985,05/21/2022
11998,0.131772655,05/21/2022
11998,0.86762244,02/26/2020
11998,0.410362395,04/02/2020
11999,0.995050474,05/21/2022
11999,0.581292615,05/21/2022
11999,0.024253005,05/21/2022
11999,0.626123353,05/21/2022
11999,0.897559004,05/21/2022
12066,0.895042024,05/21/2022
12066,0.540781112,05/21/2022
12070,0.364662083,05/21/2022
12070,0.980388662,05/21/2022
12070,0.506045589,05/21/2022
12074,0.655215146,05/21/2022
12074,0.956298237,05/21/2022
12074,0.318947147,05/21/2022
12021,0.302685424,05/21/2022
12021,0.320472114,05/21/2022
12021,0.689739276,05/21/2022
11991,0.215464207,05/21/2022
11991,0.081937334,05/21/2022
11991,0.46615385,05/21/2022
11654,0.817621227,05/21/2022
12065,0.82470334,05/21/2022
11997,0.163616444,05/21/2022
11997,0.450206518,05/21/2022
11997,0.157555995,05/21/2022
12067,0.483774154,04/22/2020
12377,0.307112136,05/21/2022
12377,0.129947972,05/21/2022
12005,0.663261253,05/21/2022
12005,0.030792972,05/21/2022
11636,0.236324666,05/21/2022
12075,0.740110637,05/21/2022
12377,0.464334363,05/21/2022
11633,0.108921722,05/21/2022
11634,0.760763708,05/21/2022
11635,0.653932365,05/21/2022
11636,0.179629781,05/21/2022
11638,0.904202673,05/21/2022
12057,0.449503538,05/21/2022
11633,0.541183574,05/21/2022
11634,0.458488852,05/21/2022
11635,0.710256409,02/28/2020
11636,0.693443333,05/21/2022
11638,0.056231986,05/21/2022
12057,0.02629072,05/21/2022
11909,0.211506032,02/16/2020
11910,0.166992151,05/21/2022
11983,0.600470497,05/21/2022
12377,0.029176967,05/21/2022
11633,0.962428036,05/21/2022
11634,0.374193527,05/21/2022
11635,0.216406479,05/21/2022
11636,0.470850708,05/21/2022
11638,0.446644831,05/21/2022
12057,0.287996201,05/21/2022
11909,0.910842255,05/21/2022
11910,0.206494999,05/21/2022
11983,0.428388685,05/21/2022
12377,0.405511016,05/21/2022
11909,0.814813591,02/10/2020
11910,0.868491078,05/21/2022
11942,0.421555347,05/21/2022
11983,0.810204524,05/21/2022
12077,0.012238939,04/09/2020
12078,0.000375647,05/21/2022
12079,0.514085158,05/21/2022
12081,0.947542458,05/21/2022
12082,0.20555797,05/21/2022
11633,0.507715659,05/21/2022
11634,0.644019291,05/21/2022
11635,0.719803507,05/21/2022
11636,0.916422733,05/21/2022
11638,0.364754792,03/21/2020
12057,0.881757215,05/21/2022
11473,0.02814348,05/21/2022
11909,0.454407579,05/21/2022
11910,0.376196173,02/09/2020
11995,0.559300979,05/21/2022
11997,0.26963348,05/21/2022
12070,0.963619386,05/21/2022
12071,0.551648827,05/21/2022
12073,0.278631777,05/21/2022
12074,0.651216539,05/21/2022
11633,0.847650791,05/21/2022
11634,0.552198884,05/21/2022
11635,0.399354951,05/21/2022
11636,0.69541867,05/21/2022
11638,0.399952153,05/21/2022
11909,0.230240192,05/21/2022
11910,0.939038347,05/21/2022
11991,0.36285031,04/24/2020
11997,0.83074072,05/21/2022
12070,0.685705659,05/21/2022
12071,0.565550726,05/21/2022
12073,0.595127169,05/21/2022
12074,0.693982471,05/21/2022
12077,0.818069728,05/21/2022
12078,0.833677186,05/21/2022
12079,0.128602458,05/21/2022
12081,0.639535016,05/21/2022
12082,0.420938226,05/21/2022
12005,0.650727506,05/21/2022
12010,0.509983039,05/21/2022
12018,0.09480064,05/21/2022
12021,0.01797456,05/21/2022
12023,0.865102924,05/21/2022
12027,0.386563293,05/21/2022
12028,0.030836929,05/21/2022
11633,0.32605094,05/21/2022
11634,0.575922701,05/21/2022
11635,0.494762067,05/21/2022
11636,0.156479671,05/21/2022
11638,0.740651011,02/07/2020
12075,0.50135758,05/21/2022
12076,0.410395512,05/21/2022
11909,0.293262868,05/21/2022
11910,0.450642124,05/21/2022
11991,0.463342926,05/21/2022
11997,0.087599308,05/21/2022
12077,0.104902281,05/21/2022
12078,0.51628182,05/21/2022
12079,0.478868867,05/21/2022
12081,0.349044604,05/21/2022
12082,0.307667216,05/21/2022
12005,0.774523136,05/21/2022
12010,0.666341733,05/21/2022
12018,0.637326401,02/19/2020
12021,0.233100666,05/21/2022
12023,0.483854487,04/29/2020
12027,0.768900135,05/21/2022
12028,0.14538724,05/21/2022
11633,0.212136371,05/21/2022
11634,0.312714508,05/21/2022
11635,0.464498423,04/05/2020
11636,0.767740706,05/21/2022
11638,0.807945459,05/21/2022
12075,0.986838546,05/21/2022
12076,0.715375573,05/21/2022
11909,0.5840695,05/21/2022
11910,0.306542764,05/21/2022
11942,0.719500033,05/21/2022
11983,0.267437929,05/21/2022
12077,0.460949425,05/21/2022
12078,0.089253947,05/21/2022
12079,0.040583836,05/21/2022
12081,0.163844462,05/21/2022
12082,0.504437178,05/21/2022
11633,0.906927897,05/21/2022
11634,0.229014011,05/21/2022
11635,0.570864125,05/21/2022
11636,0.101751225,05/21/2022
11638,0.852596015,05/21/2022
12057,0.456310566,05/21/2022
11909,0.742204713,05/21/2022
11910,0.710325416,05/21/2022
11942,0.256211437,05/21/2022
11983,0.451760824,05/21/2022
11991,0.346121345,05/21/2022
11997,0.516567078,05/21/2022
11998,0.93904623,05/21/2022
12077,0.461186902,05/21/2022
12078,0.862472983,05/21/2022
12079,0.588552624,05/21/2022
12081,0.138888953,05/21/2022
12082,0.763327484,05/21/2022
12005,0.406924497,05/21/2022
12010,0.46141366,05/21/2022
12018,0.313606866,05/21/2022
12020,0.085664418,05/21/2022
12021,0.856189176,05/21/2022
12027,0.72782105,05/21/2022
12028,0.318373143,05/21/2022
11633,0.816569715,05/21/2022
11634,0.849273382,05/21/2022
11635,0.372045149,05/21/2022
11636,0.410394437,05/21/2022
11638,0.761333203,04/18/2020
11909,0.615686934,05/21/2022
11910,0.286810673,05/21/2022
11942,0.157271141,05/21/2022
11983,0.615408933,05/21/2022
12077,0.499054161,05/21/2022
12078,0.649284493,05/21/2022
12079,0.387327155,05/21/2022
12081,0.639376441,05/21/2022
12082,0.797125251,05/21/2022
12057,0.242806552,05/21/2022
11909,0.821536991,05/21/2022
11910,0.391311632,05/21/2022
11942,0.850740841,05/21/2022
11983,0.482466997,05/21/2022
12077,0.461453786,02/22/2020
12078,0.180881435,05/21/2022
12079,0.190013217,04/13/2020
12081,0.917319141,03/26/2020
12082,0.469490618,05/21/2022
12057,0.34429193,05/21/2022
11909,0.063616776,05/21/2022
11910,0.605104784,05/21/2022
11942,0.12192561,05/21/2022
11983,0.515527442,05/21/2022
12077,0.707153904,05/21/2022
12078,0.935744553,05/21/2022
12079,0.01544412,05/21/2022
12081,0.03665564,05/21/2022
12082,0.624801089,05/21/2022
12057,0.626090163,05/21/2022
12057,0.543920386,05/21/2022
11909,0.641794687,05/21/2022
11910,0.707639414,05/21/2022
11942,0.615939238,05/21/2022
11983,0.006665453,05/21/2022
12077,0.677954427,05/21/2022
12078,0.995620313,03/03/2020
12079,0.821489282,05/21/2022
12081,0.440150805,05/21/2022
12082,0.080688945,05/21/2022
12057,0.819964198,05/21/2022
11909,0.354819517,05/21/2022
11910,0.353585141,05/21/2022
11942,0.687484657,05/21/2022
11983,0.677340316,05/21/2022
12077,0.047684555,05/21/2022
12078,0.23119595,05/21/2022
12079,0.827714304,05/21/2022
12081,0.793449297,05/21/2022
12082,0.945743625,05/21/2022
11852,0.925688152,05/21/2022
12057,0.732595473,05/21/2022
11909,0.290613224,05/21/2022
11910,0.776529458,05/21/2022
11942,0.478970505,05/21/2022
12077,0.428661188,05/21/2022
12078,0.35154209,05/21/2022
12079,0.762161954,05/21/2022
12081,0.344657649,02/17/2020
12082,0.846125409,05/21/2022
12057,0.164722868,03/27/2020
12057,0.790710719,05/21/2022
11909,0.188164873,05/21/2022
11910,0.615721275,05/21/2022
11942,0.808509872,05/21/2022
12077,0.68975751,03/14/2020
12078,0.723567352,02/05/2020
12079,0.592003814,05/21/2022
12081,0.051087567,05/21/2022
12082,0.296440237,05/21/2022
11909,0.455300949,05/21/2022
11910,0.624643075,05/21/2022
11942,0.242519988,05/21/2022
12057,0.921149189,05/21/2022
11909,0.927419943,05/21/2022
11910,0.896158489,05/21/2022
11942,0.296263227,05/21/2022
11851,0.094993737,05/21/2022
12057,0.005552586,05/21/2022
12063,0.733956563,05/21/2022
12063,0.450131954,05/21/2022
11909,0.130785191,05/21/2022
11910,0.302504697,05/21/2022
11942,0.155285113,05/21/2022
11851,0.42909488,05/21/2022
12057,0.922736111,05/21/2022
12063,0.931012366,05/21/2022
11909,0.577855365,05/21/2022
11910,0.152690887,05/21/2022
11942,0.07596578,05/21/2022
11851,0.604359859,05/21/2022
12057,0.940576721,05/21/2022
11909,0.207768339,05/21/2022
11910,0.172428412,05/21/2022
11942,0.955975415,05/21/2022
11851,0.688324274,05/21/2022
12057,0.184060966,05/21/2022
12063,0.800553473,05/21/2022
11909,0.74646904,05/21/2022
11910,0.309576715,05/21/2022
11942,0.703918675,03/03/2020
11851,0.299752102,05/21/2022
12057,0.180291377,05/21/2022
12157,0.31845534,05/21/2022
12063,0.75327723,05/21/2022
12063,0.927799029,05/21/2022
11909,0.424274301,05/21/2022
11942,0.957366387,05/21/2022
11851,0.062308181,05/21/2022
12057,0.825885167,05/21/2022
12157,0.610531882,05/21/2022
11909,0.893407828,05/21/2022
11942,0.848283515,05/21/2022
11851,0.036402905,05/21/2022
12057,0.903787261,05/21/2022
12157,0.736264397,05/21/2022
11942,0.041768615,05/21/2022
11851,0.61808205,05/21/2022
12057,0.229983874,05/21/2022
12157,0.419959079,05/21/2022
6194,0.894471427,03/07/2020
6194,0.668354417,05/21/2022
11409,0.962339577,05/21/2022
11409,0.702038183,05/21/2022
11409,0.87295117,05/21/2022
11409,0.326709372,05/21/2022
11410,0.084106514,04/16/2020
11410,0.558953306,05/21/2022
11411,0.552382344,05/21/2022
11411,0.164013517,04/08/2020
11408,0.26912085,05/21/2022
11408,0.029477826,04/24/2020
11408,0.88836806,05/21/2022
11408,0.770353768,05/21/2022
11408,0.972501208,05/21/2022
11377,0.861729802,05/21/2022
11377,0.282109498,03/06/2020
12076,0.635639085,05/21/2022
12076,0.011704331,05/21/2022
12076,0.054118164,05/21/2022
11408,0.771442089,05/21/2022
11409,0.102214406,05/21/2022
11602,0.239698159,05/21/2022
11603,0.844758079,05/21/2022
11604,0.977432955,05/21/2022
11607,0.285822014,05/21/2022
11608,0.350549249,05/21/2022
11612,0.224906819,05/21/2022
11613,0.217474075,05/21/2022
11614,0.574749733,05/21/2022
11615,0.710469682,05/21/2022
11867,0.157500402,02/18/2020
12371,0.827536256,05/21/2022
12063,0.254433105,05/21/2022
11461,0.733837259,05/21/2022
12063,0.114840891,05/21/2022
11448,0.053784014,05/21/2022
11448,0.412771558,05/21/2022
11448,0.405661403,05/21/2022
11449,0.40525409,02/14/2020
11449,0.802251772,05/21/2022
11449,0.251230989,05/21/2022
11697,0.642147814,05/21/2022
11697,0.932635994,05/21/2022
11697,0.090889756,05/21/2022
11697,0.419352515,05/21/2022
11743,0.972136042,05/21/2022
11743,0.863587793,05/21/2022
11743,0.568403995,05/21/2022
11743,0.594259897,03/04/2020
11743,0.764399581,05/21/2022
11743,0.688954946,05/21/2022
11743,0.676473872,05/21/2022
11743,0.102374934,05/21/2022
11690,0.213586413,05/21/2022
11690,0.604554912,05/21/2022
11690,0.541624673,05/21/2022
11690,0.258227992,05/21/2022
11690,0.326940587,05/21/2022
11690,0.00159111,05/21/2022
11690,0.251010044,05/21/2022
11690,0.146726786,05/21/2022
11725,0.475244545,05/21/2022
11725,0.457930173,03/31/2020
11725,0.405198145,05/21/2022
11725,0.171434821,05/21/2022
11725,0.98461443,05/21/2022
11725,0.398688586,05/21/2022
11725,0.783305442,05/21/2022
11725,0.968321245,05/21/2022
11691,0.502599306,05/21/2022
11691,0.385500189,05/21/2022
11691,0.423152013,05/21/2022
11691,0.882482331,05/21/2022
11691,0.00545184,05/21/2022
11691,0.908155566,05/21/2022
11691,0.830227023,05/21/2022
11691,0.310227125,05/21/2022
11698,0.24216906,05/21/2022
11698,0.798518071,03/07/2020
11698,0.710551024,05/21/2022
11698,0.760050909,05/21/2022
11698,0.009607234,05/21/2022
11698,0.012481897,05/21/2022
11698,0.151783901,05/21/2022
11698,0.730965131,05/21/2022
11708,0.234665157,05/21/2022
11708,0.018737865,05/21/2022
11708,0.80674766,05/21/2022
11708,0.225370713,05/21/2022
11708,0.169696215,04/13/2020
11708,0.701931931,05/21/2022
11708,0.410787379,05/21/2022
11708,0.787763727,05/21/2022
11728,0.498102217,05/21/2022
11728,0.853499778,05/21/2022
11728,0.053198921,05/21/2022
11728,0.245886255,05/21/2022
11728,0.808494333,05/21/2022
11728,0.398800301,05/21/2022
11728,0.908737906,05/21/2022
11728,0.033416021,05/21/2022
11721,0.730143164,05/21/2022
11721,0.271313542,05/21/2022
11721,0.544730971,05/21/2022
11721,0.344841864,05/21/2022
11721,0.20695801,05/21/2022
11723,0.130420688,05/21/2022
11723,0.006937181,05/21/2022
11723,0.849351224,02/03/2020
11723,0.256441434,04/07/2020
11723,0.80225615,05/21/2022
11723,0.975501996,05/21/2022
11723,0.028152379,05/21/2022
11723,0.730916463,05/21/2022
11692,0.118970791,05/21/2022
11692,0.431649243,05/21/2022
11692,0.043230324,05/21/2022
11692,0.392597581,04/26/2020
11692,0.442598878,05/21/2022
11742,0.67037295,05/21/2022
11742,0.390776743,05/21/2022
11742,0.74809269,05/21/2022
11742,0.473130537,05/21/2022
11742,0.816062605,05/21/2022
11742,0.987714636,05/21/2022
11742,0.903074635,05/21/2022
11742,0.838718342,05/21/2022
11687,0.196425321,05/21/2022
11687,0.960251664,05/21/2022
11687,0.14806549,05/21/2022
11687,0.715641271,05/21/2022
11727,0.365695746,05/21/2022
11727,0.080015727,05/21/2022
11727,0.921224871,05/21/2022
11727,0.428992085,05/21/2022
11727,0.241624649,05/21/2022
11452,0.25757083,05/21/2022
11720,0.157503115,05/21/2022
11720,0.984383545,05/21/2022
11454,0.976911411,05/21/2022
11715,0.092583226,05/21/2022
11715,0.198424458,05/21/2022
11715,0.058413851,05/21/2022
11715,0.12751656,02/13/2020
11715,0.461722709,05/21/2022
11715,0.218463798,05/21/2022
11699,0.720698578,02/18/2020
11699,0.735874119,05/21/2022
11699,0.851654465,05/21/2022
11699,0.682342344,05/21/2022
11699,0.989972154,05/21/2022
11735,0.553719535,05/21/2022
11735,0.805313977,05/21/2022
11735,0.344680806,03/19/2020
11735,0.02536232,05/21/2022
11737,0.173409775,05/21/2022
11737,0.265458074,05/21/2022
11737,0.560951604,05/21/2022
11472,0.397271912,05/21/2022
11681,0.07467302,05/21/2022
11681,0.49850385,05/21/2022
11681,0.504130179,05/21/2022
11684,0.399026888,05/21/2022
11685,0.937526705,05/21/2022
11716,0.725707247,05/21/2022
11716,0.357847297,05/21/2022
11890,0.66030518,05/21/2022
11473,0.581561141,05/21/2022
11717,0.330543698,05/21/2022
11718,0.721601146,02/11/2020
11720,0.458345497,05/21/2022
11473,0.197268003,05/21/2022
11717,0.374222818,05/21/2022
11718,0.948127001,05/21/2022
11720,0.932341633,05/21/2022
11598,0.712071242,05/21/2022
11459,0.952312596,05/21/2022
11459,0.188229087,05/21/2022
11459,0.361912244,05/21/2022
11459,0.911413487,05/21/2022
11983,0.175881728,05/21/2022
11984,0.964405926,05/21/2022
11985,0.816975403,05/21/2022
11983,0.629615351,02/21/2020
11984,0.081724198,05/21/2022
11985,0.514879457,05/21/2022
11453,0.840505445,05/21/2022
11478,0.145905619,05/21/2022
11630,0.072464572,05/21/2022
11453,0.169985647,05/21/2022
11478,0.90632039,05/21/2022
11630,0.226724193,04/23/2020
11453,0.14728528,05/21/2022
11478,0.41150233,05/21/2022
11630,0.616726013,05/21/2022
11453,0.96215392,05/21/2022
11478,0.959871498,05/21/2022
11630,0.206595103,05/21/2022
11453,0.721622706,05/21/2022
11478,0.886515331,05/21/2022
11630,0.091659364,05/21/2022
11453,0.089583867,03/09/2020
11478,0.449080351,05/21/2022
11630,0.584262477,03/19/2020
11478,0.769067907,05/21/2022
11630,0.40177334,05/21/2022
11910,0.292954326,05/21/2022
11478,0.335601111,05/21/2022
11630,0.545225546,05/21/2022
11910,0.349145067,05/21/2022
11478,0.23218182,05/21/2022
11630,0.432397888,05/21/2022
12447,0.582517198,05/21/2022
12447,0.755426518,05/21/2022
12448,0.540198932,05/21/2022
12448,0.596016792,05/21/2022
12449,0.675430114,05/21/2022
12449,0.014832663,05/21/2022
12452,0.641299212,05/21/2022
12452,0.939081601,05/21/2022
12453,0.109205033,05/21/2022
12453,0.301191903,05/21/2022
12447,0.02164476,05/21/2022
12448,0.604133111,05/21/2022
12449,0.069927471,05/21/2022
12452,0.390493788,05/21/2022
12453,0.442747566,05/21/2022
12447,0.200655676,02/07/2020
12448,0.282128315,05/21/2022
12449,0.222435409,04/22/2020
12452,0.230898289,05/21/2022
12453,0.776320026,05/21/2022
12447,0.280724928,05/21/2022
12448,0.669222667,05/21/2022
12449,0.249739512,05/21/2022
12452,0.608483403,05/21/2022
12453,0.644322373,05/21/2022
12447,0.085463406,05/21/2022
12448,0.326469427,05/21/2022
12449,0.991465459,05/21/2022
12452,0.817166627,05/21/2022
12453,0.611179548,05/21/2022
12447,0.555517757,05/21/2022
12448,0.506806332,05/21/2022
12449,0.97559926,05/21/2022
12450,0.214588232,05/21/2022
12452,0.014887308,05/21/2022
12453,0.427813427,05/21/2022
12447,0.635907415,05/21/2022
12448,0.205006855,03/19/2020
12449,0.498312033,05/21/2022
12450,0.741834556,04/23/2020
12452,0.941945461,05/21/2022
12453,0.737935985,05/21/2022
12447,0.389467309,05/21/2022
12448,0.480970875,05/21/2022
12449,0.476806659,05/21/2022
